datetime,total_load_mw,forecast_total_load_mw,bidding_zone
2026-06-09 08:30:00,769.828,755.95,Calabria
2026-06-09 08:30:00,3827.578,3758.577,Centre-North
2026-06-09 08:30:00,7061.841,6934.535,Centre-South
2026-06-09 08:30:00,26360.487,25885.278,North
2026-06-09 08:30:00,1093.81,1074.092,Sardinia
2026-06-09 08:30:00,3069.594,3014.258,South
2026-06-09 08:30:00,2415.862,2372.31,Sicily
2026-06-09 08:15:00,3045.614,2990.908,South
2026-06-09 08:15:00,2345.016,2302.894,Sicily
2026-06-09 08:15:00,1071.345,1052.102,Sardinia
2026-06-09 08:15:00,26017.274,25549.948,North
2026-06-09 08:15:00,6766.974,6645.425,Centre-South
2026-06-09 08:15:00,3719.578,3652.766,Centre-North
2026-06-09 08:15:00,737.198,723.956,Calabria
2026-06-09 08:15:00,43702.999,42917.999,Italy
2026-06-09 08:00:00,3037.886,2964.617,South
2026-06-09 08:00:00,2291.59,2236.32,Sicily
2026-06-09 08:00:00,1081.844,1055.752,Sardinia
2026-06-09 08:00:00,25634.128,25015.879,North
2026-06-09 08:00:00,6646.851,6486.541,Centre-South
2026-06-09 08:00:00,3620.896,3533.567,Centre-North
2026-06-09 08:00:00,724.805,707.324,Calabria
2026-06-09 08:00:00,43038.0,42000.0,Italy
2026-06-09 07:45:00,695.114,685.961,Calabria
2026-06-09 07:45:00,3530.137,3483.654,Centre-North
2026-06-09 07:45:00,6391.054,6306.901,Centre-South
2026-06-09 07:45:00,24692.858,24367.718,North
2026-06-09 07:45:00,1054.798,1040.909,Sardinia
2026-06-09 07:45:00,2183.954,2155.197,Sicily
2026-06-09 07:45:00,2994.085,2954.661,South
2026-06-09 07:45:00,41542.0,40995.001,Italy
2026-06-09 07:30:00,40104.0,39741.999,Italy
2026-06-09 07:30:00,661.265,655.296,Calabria
2026-06-09 07:30:00,3378.481,3347.985,Centre-North
2026-06-09 07:30:00,6065.586,6010.835,Centre-South
2026-06-09 07:30:00,23918.303,23702.403,North
2026-06-09 07:30:00,1021.623,1012.401,Sardinia
2026-06-09 07:30:00,2943.74,2917.168,South
2026-06-09 07:30:00,2115.002,2095.911,Sicily
2026-06-09 07:15:00,2811.261,2765.993,South
2026-06-09 07:15:00,2021.679,1989.125,Sicily
2026-06-09 07:15:00,989.488,973.554,Sardinia
2026-06-09 07:15:00,23301.419,22926.211,North
2026-06-09 07:15:00,5799.238,5705.856,Centre-South
2026-06-09 07:15:00,3210.639,3158.94,Centre-North
2026-06-09 07:15:00,618.276,608.32,Calabria
2026-06-09 07:15:00,38752.0,38127.999,Italy
2026-06-09 07:00:00,2781.618,2734.434,South
2026-06-09 07:00:00,1959.173,1925.94,Sicily
2026-06-09 07:00:00,972.481,955.985,Sardinia
2026-06-09 07:00:00,22480.618,22099.285,North
2026-06-09 07:00:00,5531.241,5437.416,Centre-South
2026-06-09 07:00:00,3063.431,3011.467,Centre-North
2026-06-09 07:00:00,587.437,577.473,Calabria
2026-06-09 07:00:00,37375.999,36742.0,Italy
2026-06-09 06:45:00,527.722,521.659,Calabria
2026-06-09 06:45:00,2876.856,2843.799,Centre-North
2026-06-09 06:45:00,5163.477,5104.145,Centre-South
2026-06-09 06:45:00,21229.452,20985.512,North
2026-06-09 06:45:00,933.023,922.302,Sardinia
2026-06-09 06:45:00,1871.559,1850.054,Sicily
2026-06-09 06:45:00,2730.91,2699.53,South
2026-06-09 06:45:00,35332.999,34927.001,Italy
2026-06-09 06:30:00,33940.001,33596.0,Italy
2026-06-09 06:30:00,497.098,492.06,Calabria
2026-06-09 06:30:00,2696.242,2668.914,Centre-North
2026-06-09 06:30:00,4889.865,4840.304,Centre-South
2026-06-09 06:30:00,20480.087,20272.51,North
2026-06-09 06:30:00,892.863,883.813,Sardinia
2026-06-09 06:30:00,2706.175,2678.746,South
2026-06-09 06:30:00,1777.671,1759.653,Sicily
2026-06-09 06:15:00,2668.53,2617.752,South
2026-06-09 06:15:00,1771.625,1737.913,Sicily
2026-06-09 06:15:00,890.401,873.458,Sardinia
2026-06-09 06:15:00,19962.588,19582.726,North
2026-06-09 06:15:00,4806.459,4714.998,Centre-South
2026-06-09 06:15:00,2627.927,2577.921,Centre-North
2026-06-09 06:15:00,485.47,476.232,Calabria
2026-06-09 06:15:00,33213.0,32581.0,Italy
2026-06-09 06:00:00,2580.519,2511.183,South
2026-06-09 06:00:00,1729.643,1683.169,Sicily
2026-06-09 06:00:00,888.714,864.835,Sardinia
2026-06-09 06:00:00,19013.747,18502.866,North
2026-06-09 06:00:00,4627.716,4503.374,Centre-South
2026-06-09 06:00:00,2505.857,2438.527,Centre-North
2026-06-09 06:00:00,474.804,462.046,Calabria
2026-06-09 06:00:00,31821.0,30966.0,Italy
2026-06-09 05:45:00,2355.184,2323.444,Centre-North
2026-06-09 05:45:00,4252.717,4195.404,Centre-South
2026-06-09 05:45:00,17798.965,17559.093,North
2026-06-09 05:45:00,841.538,830.197,Sardinia
2026-06-09 05:45:00,1676.891,1654.292,Sicily
2026-06-09 05:45:00,2395.845,2363.557,South
2026-06-09 05:45:00,29755.0,29354.0,Italy
2026-06-09 05:45:00,433.86,428.013,Calabria
2026-06-09 05:30:00,29388.001,29027.0,Italy
2026-06-09 05:30:00,435.551,430.201,Calabria
2026-06-09 05:30:00,2342.729,2313.951,Centre-North
2026-06-09 05:30:00,4241.471,4189.369,Centre-South
2026-06-09 05:30:00,17456.999,17242.558,North
2026-06-09 05:30:00,834.275,824.027,Sardinia
2026-06-09 05:30:00,2401.743,2372.24,South
2026-06-09 05:30:00,1675.233,1654.654,Sicily
2026-06-09 05:15:00,2391.335,2386.409,South
2026-06-09 05:15:00,1658.299,1654.883,Sicily
2026-06-09 05:15:00,829.383,827.674,Sardinia
2026-06-09 05:15:00,17205.921,17170.478,North
2026-06-09 05:15:00,4277.642,4268.83,Centre-South
2026-06-09 05:15:00,2324.368,2319.58,Centre-North
2026-06-09 05:15:00,440.052,439.145,Calabria
2026-06-09 05:15:00,29127.0,29066.999,Italy
2026-06-09 05:00:00,2369.419,2358.028,South
2026-06-09 05:00:00,1657.122,1649.156,Sicily
2026-06-09 05:00:00,819.553,815.613,Sardinia
2026-06-09 05:00:00,17090.684,17008.52,North
2026-06-09 05:00:00,4224.345,4204.036,Centre-South
2026-06-09 05:00:00,2312.909,2301.789,Centre-North
2026-06-09 05:00:00,438.968,436.858,Calabria
2026-06-09 05:00:00,28913.0,28774.0,Italy
2026-06-09 04:45:00,434.254,426.767,Calabria
2026-06-09 04:45:00,2286.046,2246.63,Centre-North
2026-06-09 04:45:00,4179.214,4107.156,Centre-South
2026-06-09 04:45:00,16860.877,16570.162,North
2026-06-09 04:45:00,810.666,796.688,Sardinia
2026-06-09 04:45:00,1626.845,1598.795,Sicily
2026-06-09 04:45:00,2337.099,2296.803,South
2026-06-09 04:45:00,28535.001,28043.001,Italy
2026-06-09 04:30:00,28396.001,28001.999,Italy
2026-06-09 04:30:00,432.25,426.252,Calabria
2026-06-09 04:30:00,2274.357,2242.8,Centre-North
2026-06-09 04:30:00,4206.723,4148.354,Centre-South
2026-06-09 04:30:00,16745.549,16513.201,North
2026-06-09 04:30:00,804.861,793.693,Sardinia
2026-06-09 04:30:00,2312.724,2280.634,South
2026-06-09 04:30:00,1619.537,1597.065,Sicily
2026-06-09 04:15:00,2323.311,2286.158,South
2026-06-09 04:15:00,1617.931,1592.059,Sicily
2026-06-09 04:15:00,804.741,791.872,Sardinia
2026-06-09 04:15:00,16671.906,16405.301,North
2026-06-09 04:15:00,4195.392,4128.302,Centre-South
2026-06-09 04:15:00,2278.801,2242.36,Centre-North
2026-06-09 04:15:00,435.918,428.947,Calabria
2026-06-09 04:15:00,28328.0,27874.999,Italy
2026-06-09 04:00:00,2288.401,2269.581,South
2026-06-09 04:00:00,1641.017,1627.521,Sicily
2026-06-09 04:00:00,806.881,800.245,Sardinia
2026-06-09 04:00:00,16624.446,16487.731,North
2026-06-09 04:00:00,4142.477,4108.41,Centre-South
2026-06-09 04:00:00,2249.74,2231.238,Centre-North
2026-06-09 04:00:00,458.04,454.273,Calabria
2026-06-09 04:00:00,28211.002,27978.999,Italy
2026-06-09 03:45:00,446.295,446.502,Calabria
2026-06-09 03:45:00,2221.661,2222.692,Centre-North
2026-06-09 03:45:00,4082.667,4084.562,Centre-South
2026-06-09 03:45:00,16580.689,16588.384,North
2026-06-09 03:45:00,799.942,800.313,Sardinia
2026-06-09 03:45:00,1620.908,1621.66,Sicily
2026-06-09 03:45:00,2260.838,2261.887,South
2026-06-09 03:45:00,28013.0,28026.0,Italy
2026-06-09 03:30:00,28134.0,28052.0,Italy
2026-06-09 03:30:00,457.649,456.315,Calabria
2026-06-09 03:30:00,2241.107,2234.575,Centre-North
2026-06-09 03:30:00,4109.243,4097.266,Centre-South
2026-06-09 03:30:00,16655.975,16607.429,North
2026-06-09 03:30:00,800.673,798.34,Sardinia
2026-06-09 03:30:00,2265.957,2259.353,South
2026-06-09 03:30:00,1603.396,1598.722,Sicily
2026-06-09 03:15:00,2308.191,2292.909,South
2026-06-09 03:15:00,1660.07,1649.078,Sicily
2026-06-09 03:15:00,817.6,812.186,Sardinia
2026-06-09 03:15:00,16526.317,16416.895,North
2026-06-09 03:15:00,4202.641,4174.815,Centre-South
2026-06-09 03:15:00,2269.903,2254.873,Centre-North
2026-06-09 03:15:00,458.278,455.244,Calabria
2026-06-09 03:15:00,28243.0,28056.0,Italy
2026-06-09 03:00:00,2280.288,2307.551,South
2026-06-09 03:00:00,1622.171,1641.566,Sicily
2026-06-09 03:00:00,811.922,821.63,Sardinia
2026-06-09 03:00:00,16419.32,16615.633,North
2026-06-09 03:00:00,4210.234,4260.572,Centre-South
2026-06-09 03:00:00,2243.152,2269.972,Centre-North
2026-06-09 03:00:00,431.912,437.076,Calabria
2026-06-09 03:00:00,28018.999,28354.0,Italy
2026-06-09 02:45:00,430.348,430.043,Calabria
2026-06-09 02:45:00,2271.846,2270.234,Centre-North
2026-06-09 02:45:00,4266.417,4263.39,Centre-South
2026-06-09 02:45:00,16452.042,16440.369,North
2026-06-09 02:45:00,810.814,810.239,Sardinia
2026-06-09 02:45:00,1636.097,1634.936,Sicily
2026-06-09 02:45:00,2320.436,2318.79,South
2026-06-09 02:45:00,28188.0,28168.001,Italy
2026-06-09 02:30:00,28271.0,28356.998,Italy
2026-06-09 02:30:00,436.19,437.516,Calabria
2026-06-09 02:30:00,2317.251,2324.3,Centre-North
2026-06-09 02:30:00,4269.541,4282.529,Centre-South
2026-06-09 02:30:00,16464.775,16514.86,North
2026-06-09 02:30:00,810.611,813.077,Sardinia
2026-06-09 02:30:00,2326.267,2333.343,South
2026-06-09 02:30:00,1646.365,1651.373,Sicily
2026-06-09 02:15:00,2226.093,2245.864,South
2026-06-09 02:15:00,1645.014,1659.624,Sicily
2026-06-09 02:15:00,802.36,809.487,Sardinia
2026-06-09 02:15:00,16639.046,16786.828,North
2026-06-09 02:15:00,4298.278,4336.454,Centre-South
2026-06-09 02:15:00,2308.768,2329.274,Centre-North
2026-06-09 02:15:00,453.442,457.469,Calabria
2026-06-09 02:15:00,28373.001,28625.0,Italy
2026-06-09 02:00:00,2260.666,2264.447,South
2026-06-09 02:00:00,1669.399,1672.191,Sicily
2026-06-09 02:00:00,814.524,815.886,Sardinia
2026-06-09 02:00:00,16814.421,16842.539,North
2026-06-09 02:00:00,4403.273,4410.636,Centre-South
2026-06-09 02:00:00,2285.356,2289.178,Centre-North
2026-06-09 02:00:00,455.361,456.122,Calabria
2026-06-09 02:00:00,28703.0,28750.999,Italy
2026-06-09 01:45:00,472.702,471.057,Calabria
2026-06-09 01:45:00,2309.037,2300.999,Centre-North
2026-06-09 01:45:00,4470.638,4455.075,Centre-South
2026-06-09 01:45:00,17013.128,16953.904,North
2026-06-09 01:45:00,820.272,817.416,Sardinia
2026-06-09 01:45:00,1662.339,1656.553,Sicily
2026-06-09 01:45:00,2265.883,2257.996,South
2026-06-09 01:45:00,29013.999,28913.0,Italy
2026-06-09 01:30:00,29322.998,29359.999,Italy
2026-06-09 01:30:00,481.828,482.436,Calabria
2026-06-09 01:30:00,2347.261,2350.223,Centre-North
2026-06-09 01:30:00,4435.203,4440.8,Centre-South
2026-06-09 01:30:00,17225.242,17246.977,North
2026-06-09 01:30:00,829.717,830.764,Sardinia
2026-06-09 01:30:00,2283.224,2286.105,South
2026-06-09 01:30:00,1720.523,1722.694,Sicily
2026-06-09 01:15:00,2341.098,2351.193,South
2026-06-09 01:15:00,1736.355,1743.843,Sicily
2026-06-09 01:15:00,834.595,838.194,Sardinia
2026-06-09 01:15:00,17304.524,17379.148,North
2026-06-09 01:15:00,4616.179,4636.086,Centre-South
2026-06-09 01:15:00,2361.083,2371.265,Centre-North
2026-06-09 01:15:00,488.166,490.271,Calabria
2026-06-09 01:15:00,29682.0,29810.0,Italy
2026-06-09 01:00:00,2365.783,2366.57,South
2026-06-09 01:00:00,1757.43,1758.014,Sicily
2026-06-09 01:00:00,843.138,843.418,Sardinia
2026-06-09 01:00:00,17482.4,17488.211,North
2026-06-09 01:00:00,4762.755,4764.338,Centre-South
2026-06-09 01:00:00,2369.932,2370.72,Centre-North
2026-06-09 01:00:00,504.561,504.729,Calabria
2026-06-09 01:00:00,30085.999,30096.0,Italy
2026-06-09 00:45:00,507.044,507.111,Calabria
2026-06-09 00:45:00,2412.224,2412.541,Centre-North
2026-06-09 00:45:00,4810.813,4811.446,Centre-South
2026-06-09 00:45:00,17702.296,17704.623,North
2026-06-09 00:45:00,859.42,859.533,Sardinia
2026-06-09 00:45:00,1778.034,1778.268,Sicily
2026-06-09 00:45:00,2354.168,2354.478,South
2026-06-09 00:45:00,30423.999,30428.0,Italy
2026-06-09 00:30:00,30860.001,30890.001,Italy
2026-06-09 00:30:00,509.717,510.213,Calabria
2026-06-09 00:30:00,2444.32,2446.696,Centre-North
2026-06-09 00:30:00,4906.084,4910.853,Centre-South
2026-06-09 00:30:00,18028.511,18046.037,North
2026-06-09 00:30:00,865.355,866.196,Sardinia
2026-06-09 00:30:00,2297.953,2300.187,South
2026-06-09 00:30:00,1808.061,1809.819,Sicily
2026-06-09 00:15:00,2403.926,2413.235,South
2026-06-09 00:15:00,1868.777,1876.013,Sicily
2026-06-09 00:15:00,895.838,899.307,Sardinia
2026-06-09 00:15:00,18175.858,18246.243,North
2026-06-09 00:15:00,5122.338,5142.174,Centre-South
2026-06-09 00:15:00,2519.905,2529.663,Centre-North
2026-06-09 00:15:00,518.358,520.365,Calabria
2026-06-09 00:15:00,31505.0,31627.0,Italy
2026-06-09 00:00:00,2420.961,2429.195,South
2026-06-09 00:00:00,1872.973,1879.343,Sicily
2026-06-09 00:00:00,890.001,893.028,Sardinia
2026-06-09 00:00:00,18306.552,18368.811,North
2026-06-09 00:00:00,5177.039,5194.646,Centre-South
2026-06-09 00:00:00,2580.091,2588.865,Centre-North
2026-06-09 00:00:00,508.383,510.112,Calabria
2026-06-09 00:00:00,31756.0,31864.0,Italy
2026-06-08 23:45:00,530.902,537.956,Calabria
2026-06-08 23:45:00,2630.343,2665.295,Centre-North
2026-06-08 23:45:00,5272.289,5342.347,Centre-South
2026-06-08 23:45:00,18791.112,19040.807,North
2026-06-08 23:45:00,908.181,920.248,Sardinia
2026-06-08 23:45:00,1956.71,1982.711,Sicily
2026-06-08 23:45:00,2496.464,2529.637,South
2026-06-08 23:45:00,32586.001,33019.001,Italy
2026-06-08 23:30:00,33389.001,33855.0,Italy
2026-06-08 23:30:00,544.918,552.523,Calabria
2026-06-08 23:30:00,2696.088,2733.716,Centre-North
2026-06-08 23:30:00,5473.208,5549.595,Centre-South
2026-06-08 23:30:00,19204.779,19472.814,North
2026-06-08 23:30:00,928.727,941.689,Sardinia
2026-06-08 23:30:00,2551.875,2587.491,South
2026-06-08 23:30:00,1989.406,2017.172,Sicily
2026-06-08 23:15:00,2583.517,2606.481,South
2026-06-08 23:15:00,2037.419,2055.529,Sicily
2026-06-08 23:15:00,951.864,960.325,Sardinia
2026-06-08 23:15:00,19631.847,19806.353,North
2026-06-08 23:15:00,5658.043,5708.337,Centre-South
2026-06-08 23:15:00,2772.228,2796.87,Centre-North
2026-06-08 23:15:00,565.082,570.105,Calabria
2026-06-08 23:15:00,34200.0,34504.0,Italy
2026-06-08 23:00:00,2627.574,2657.493,South
2026-06-08 23:00:00,2082.202,2105.912,Sicily
2026-06-08 23:00:00,964.589,975.573,Sardinia
2026-06-08 23:00:00,20006.965,20234.78,North
2026-06-08 23:00:00,5774.036,5839.783,Centre-South
2026-06-08 23:00:00,2816.121,2848.188,Centre-North
2026-06-08 23:00:00,593.513,600.271,Calabria
2026-06-08 23:00:00,34865.0,35262.0,Italy
2026-06-08 22:45:00,622.37,628.393,Calabria
2026-06-08 22:45:00,2932.971,2961.355,Centre-North
2026-06-08 22:45:00,5923.096,5980.417,Centre-South
2026-06-08 22:45:00,20591.026,20790.297,North
2026-06-08 22:45:00,980.655,990.145,Sardinia
2026-06-08 22:45:00,2127.061,2147.646,Sicily
2026-06-08 22:45:00,2678.821,2704.746,South
2026-06-08 22:45:00,35856.0,36202.999,Italy
2026-06-08 22:30:00,36733.0,37067.0,Italy
2026-06-08 22:30:00,640.749,646.575,Calabria
2026-06-08 22:30:00,3002.483,3029.783,Centre-North
2026-06-08 22:30:00,6032.178,6087.026,Centre-South
2026-06-08 22:30:00,21078.524,21270.184,North
2026-06-08 22:30:00,1015.49,1024.724,Sardinia
2026-06-08 22:30:00,2768.067,2793.236,South
2026-06-08 22:30:00,2195.509,2215.472,Sicily
2026-06-08 22:15:00,2830.567,2849.801,South
2026-06-08 22:15:00,2228.777,2243.921,Sicily
2026-06-08 22:15:00,1037.906,1044.959,Sardinia
2026-06-08 22:15:00,21370.046,21515.253,North
2026-06-08 22:15:00,6177.009,6218.981,Centre-South
2026-06-08 22:15:00,3078.029,3098.944,Centre-North
2026-06-08 22:15:00,658.666,663.141,Calabria
2026-06-08 22:15:00,37381.0,37635.0,Italy
2026-06-08 22:00:00,2828.958,2852.962,South
2026-06-08 22:00:00,2270.825,2290.092,Sicily
2026-06-08 22:00:00,1037.432,1046.234,Sardinia
2026-06-08 22:00:00,21719.021,21903.304,North
2026-06-08 22:00:00,6294.228,6347.633,Centre-South
2026-06-08 22:00:00,3129.815,3156.371,Centre-North
2026-06-08 22:00:00,669.721,675.403,Calabria
2026-06-08 22:00:00,37950.0,38271.999,Italy
2026-06-08 21:45:00,715.671,717.978,Calabria
2026-06-08 21:45:00,3252.087,3262.567,Centre-North
2026-06-08 21:45:00,6465.473,6486.306,Centre-South
2026-06-08 21:45:00,22519.92,22592.485,North
2026-06-08 21:45:00,1058.947,1062.359,Sardinia
2026-06-08 21:45:00,2312.291,2319.742,Sicily
2026-06-08 21:45:00,2778.61,2787.563,South
2026-06-08 21:45:00,39102.999,39229.0,Italy
2026-06-08 21:30:00,40130.001,40217.001,Italy
2026-06-08 21:30:00,748.663,750.286,Calabria
2026-06-08 21:30:00,3314.091,3321.276,Centre-North
2026-06-08 21:30:00,6648.648,6663.062,Centre-South
2026-06-08 21:30:00,23092.085,23142.148,North
2026-06-08 21:30:00,1096.161,1098.538,Sardinia
2026-06-08 21:30:00,2859.644,2865.843,South
2026-06-08 21:30:00,2370.709,2375.848,Sicily
2026-06-08 21:15:00,2981.323,2976.338,South
2026-06-08 21:15:00,2410.367,2406.337,Sicily
2026-06-08 21:15:00,1113.222,1111.361,Sardinia
2026-06-08 21:15:00,23183.094,23144.336,North
2026-06-08 21:15:00,6881.635,6870.13,Centre-South
2026-06-08 21:15:00,3332.368,3326.797,Centre-North
2026-06-08 21:15:00,771.991,770.701,Calabria
2026-06-08 21:15:00,40674.0,40606.0,Italy
2026-06-08 21:00:00,3063.346,3051.056,South
2026-06-08 21:00:00,2469.584,2459.676,Sicily
2026-06-08 21:00:00,1108.391,1103.944,Sardinia
2026-06-08 21:00:00,23278.822,23185.427,North
2026-06-08 21:00:00,6864.494,6836.954,Centre-South
2026-06-08 21:00:00,3333.454,3320.08,Centre-North
2026-06-08 21:00:00,758.908,755.863,Calabria
2026-06-08 21:00:00,40876.999,40713.0,Italy
2026-06-08 20:45:00,41106.999,41092.002,Italy
2026-06-08 20:45:00,761.023,760.746,Calabria
2026-06-08 20:45:00,3373.494,3372.263,Centre-North
2026-06-08 20:45:00,6749.973,6747.51,Centre-South
2026-06-08 20:45:00,23560.752,23552.155,North
2026-06-08 20:45:00,1108.739,1108.335,Sardinia
2026-06-08 20:45:00,2468.323,2467.423,Sicily
2026-06-08 20:45:00,3084.695,3083.57,South
2026-06-08 20:30:00,6727.058,6771.756,Centre-South
2026-06-08 20:30:00,23764.12,23922.023,North
2026-06-08 20:30:00,1083.849,1091.051,Sardinia
2026-06-08 20:30:00,2998.64,3018.564,South
2026-06-08 20:30:00,2365.538,2381.256,Sicily
2026-06-08 20:30:00,41086.001,41359.0,Italy
2026-06-08 20:30:00,742.833,747.769,Calabria
2026-06-08 20:30:00,3403.963,3426.581,Centre-North
2026-06-08 20:15:00,2997.448,2986.612,South
2026-06-08 20:15:00,2362.678,2354.137,Sicily
2026-06-08 20:15:00,1091.184,1087.24,Sardinia
2026-06-08 20:15:00,23976.574,23889.897,North
2026-06-08 20:15:00,6858.071,6833.278,Centre-South
2026-06-08 20:15:00,3470.029,3457.485,Centre-North
2026-06-08 20:15:00,737.015,734.351,Calabria
2026-06-08 20:15:00,41492.999,41343.0,Italy
2026-06-08 20:00:00,2999.685,2982.64,South
2026-06-08 20:00:00,2363.545,2350.115,Sicily
2026-06-08 20:00:00,1092.223,1086.016,Sardinia
2026-06-08 20:00:00,24183.991,24046.572,North
2026-06-08 20:00:00,6819.42,6780.671,Centre-South
2026-06-08 20:00:00,3529.143,3509.09,Centre-North
2026-06-08 20:00:00,720.993,716.896,Calabria
2026-06-08 20:00:00,41709.0,41472.0,Italy
2026-06-08 19:45:00,712.389,710.825,Calabria
2026-06-08 19:45:00,3595.006,3587.114,Centre-North
2026-06-08 19:45:00,6820.946,6805.973,Centre-South
2026-06-08 19:45:00,24341.854,24288.422,North
2026-06-08 19:45:00,1089.548,1087.156,Sardinia
2026-06-08 19:45:00,2351.055,2345.894,Sicily
2026-06-08 19:45:00,3001.203,2994.615,South
2026-06-08 19:45:00,41912.001,41819.999,Italy
2026-06-08 19:30:00,41778.002,41764.0,Italy
2026-06-08 19:30:00,695.547,695.314,Calabria
2026-06-08 19:30:00,3579.798,3578.598,Centre-North
2026-06-08 19:30:00,6815.468,6813.184,Centre-South
2026-06-08 19:30:00,24259.319,24251.189,North
2026-06-08 19:30:00,1074.723,1074.362,Sardinia
2026-06-08 19:30:00,3026.661,3025.647,South
2026-06-08 19:30:00,2326.486,2325.706,Sicily
2026-06-08 19:15:00,2972.056,2990.459,South
2026-06-08 19:15:00,2323.549,2337.937,Sicily
2026-06-08 19:15:00,1052.251,1058.767,Sardinia
2026-06-08 19:15:00,24339.374,24490.089,North
2026-06-08 19:15:00,6780.467,6822.454,Centre-South
2026-06-08 19:15:00,3519.129,3540.92,Centre-North
2026-06-08 19:15:00,678.175,682.374,Calabria
2026-06-08 19:15:00,41665.001,41923.0,Italy
2026-06-08 19:00:00,2903.485,2933.902,South
2026-06-08 19:00:00,2288.478,2312.453,Sicily
2026-06-08 19:00:00,1050.721,1061.728,Sardinia
2026-06-08 19:00:00,24344.381,24599.419,North
2026-06-08 19:00:00,6827.969,6899.5,Centre-South
2026-06-08 19:00:00,3519.25,3556.119,Centre-North
2026-06-08 19:00:00,683.716,690.879,Calabria
2026-06-08 19:00:00,41618.0,42054.0,Italy
2026-06-08 18:45:00,661.666,671.728,Calabria
2026-06-08 18:45:00,3513.989,3567.424,Centre-North
2026-06-08 18:45:00,6708.946,6810.965,Centre-South
2026-06-08 18:45:00,24394.3,24765.247,North
2026-06-08 18:45:00,1035.338,1051.082,Sardinia
2026-06-08 18:45:00,2249.751,2283.961,Sicily
2026-06-08 18:45:00,2932.009,2976.594,South
2026-06-08 18:45:00,41495.999,42127.001,Italy
2026-06-08 18:30:00,41680.0,42238.0,Italy
2026-06-08 18:30:00,676.069,685.12,Calabria
2026-06-08 18:30:00,3536.412,3583.757,Centre-North
2026-06-08 18:30:00,6803.764,6894.851,Centre-South
2026-06-08 18:30:00,24367.111,24693.331,North
2026-06-08 18:30:00,1027.382,1041.136,Sardinia
2026-06-08 18:30:00,2964.401,3004.088,South
2026-06-08 18:30:00,2304.861,2335.717,Sicily
2026-06-08 18:15:00,2938.339,2980.969,South
2026-06-08 18:15:00,2300.378,2333.753,Sicily
2026-06-08 18:15:00,1030.973,1045.931,Sardinia
2026-06-08 18:15:00,24204.26,24555.426,North
2026-06-08 18:15:00,6879.335,6979.143,Centre-South
2026-06-08 18:15:00,3535.442,3586.736,Centre-North
2026-06-08 18:15:00,673.273,683.042,Calabria
2026-06-08 18:15:00,41562.0,42165.0,Italy
2026-06-08 18:00:00,2908.489,2952.213,South
2026-06-08 18:00:00,2257.236,2291.17,Sicily
2026-06-08 18:00:00,1014.785,1030.04,Sardinia
2026-06-08 18:00:00,24280.161,24645.175,North
2026-06-08 18:00:00,6939.377,7043.7,Centre-South
2026-06-08 18:00:00,3532.398,3585.502,Centre-North
2026-06-08 18:00:00,641.554,651.199,Calabria
2026-06-08 18:00:00,41574.0,42198.999,Italy
2026-06-08 17:45:00,635.761,644.783,Calabria
2026-06-08 17:45:00,3572.03,3622.719,Centre-North
2026-06-08 17:45:00,7001.291,7100.643,Centre-South
2026-06-08 17:45:00,24374.034,24719.914,North
2026-06-08 17:45:00,1015.22,1029.626,Sardinia
2026-06-08 17:45:00,2340.757,2373.973,Sicily
2026-06-08 17:45:00,2919.907,2961.342,South
2026-06-08 17:45:00,41859.0,42453.0,Italy
2026-06-08 17:30:00,41726.001,42566.999,Italy
2026-06-08 17:30:00,629.583,642.272,Calabria
2026-06-08 17:30:00,3568.41,3640.332,Centre-North
2026-06-08 17:30:00,6991.574,7132.491,Centre-South
2026-06-08 17:30:00,24260.288,24749.261,North
2026-06-08 17:30:00,1003.656,1023.885,Sardinia
2026-06-08 17:30:00,2894.54,2952.88,South
2026-06-08 17:30:00,2377.95,2425.878,Sicily
2026-06-08 17:15:00,2899.087,2968.751,South
2026-06-08 17:15:00,2342.112,2398.391,Sicily
2026-06-08 17:15:00,989.605,1013.384,Sardinia
2026-06-08 17:15:00,24417.522,25004.263,North
2026-06-08 17:15:00,6902.227,7068.084,Centre-South
2026-06-08 17:15:00,3589.755,3676.015,Centre-North
2026-06-08 17:15:00,641.692,657.111,Calabria
2026-06-08 17:15:00,41782.0,42785.999,Italy
2026-06-08 17:00:00,2761.183,2822.984,South
2026-06-08 17:00:00,2348.916,2401.489,Sicily
2026-06-08 17:00:00,971.887,993.64,Sardinia
2026-06-08 17:00:00,24891.001,25448.113,North
2026-06-08 17:00:00,7058.383,7216.364,Centre-South
2026-06-08 17:00:00,3597.42,3677.937,Centre-North
2026-06-08 17:00:00,637.21,651.472,Calabria
2026-06-08 17:00:00,42266.0,43211.999,Italy
2026-06-08 16:45:00,644.906,647.828,Calabria
2026-06-08 16:45:00,3649.612,3666.148,Centre-North
2026-06-08 16:45:00,7230.608,7263.37,Centre-South
2026-06-08 16:45:00,25500.867,25616.41,North
2026-06-08 16:45:00,992.84,997.338,Sardinia
2026-06-08 16:45:00,2451.315,2462.422,Sicily
2026-06-08 16:45:00,2787.852,2800.484,South
2026-06-08 16:45:00,43258.0,43454.0,Italy
2026-06-08 16:30:00,43320.0,43535.001,Italy
2026-06-08 16:30:00,652.107,655.343,Calabria
2026-06-08 16:30:00,3608.243,3626.151,Centre-North
2026-06-08 16:30:00,7330.312,7366.693,Centre-South
